account_id,performance_date,origination_date,months_on_book,vintage,original_balance,current_balance,scheduled_payment,interest_rate,original_term,remaining_term,delinquency_bucket,status,terminal_event,default_flag,recovery_amount,loss_amount,exposure_at_default,delinquency_state,lgd_realised,workout_months,collections_referral_flag,marketing_segment_code
912,2015-01-01,2011-07-01,42,2011,12222.0,12222.0,323.6468637636188,0.12298591366215406,48,6,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,766
919,2015-01-01,2013-05-01,20,2013,13944.0,13944.0,461.1046650717356,0.11693943218452123,36,16,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,621
921,2015-01-01,2010-06-01,55,2010,24229.0,24229.0,507.2324396450516,0.09362912354044586,60,5,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,926
929,2015-01-01,2014-04-01,9,2014,52289.0,52289.0,1779.1725667677215,0.13686890154466305,36,27,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,266
935,2015-01-01,2014-02-01,11,2014,28943.0,28943.0,804.6315693429107,0.1494042512415397,48,37,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,161
938,2015-01-01,2013-08-01,17,2013,18410.0,18410.0,353.3127761273994,0.11306338331520499,72,55,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,736
942,2015-01-01,2014-12-01,1,2014,42737.0,42737.0,977.8123656631784,0.18127206777396385,72,71,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,408
943,2015-01-01,2012-02-01,35,2012,4920.0,4920.0,137.70226979215428,0.15310243926315148,48,13,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,843
957,2015-01-01,2009-07-01,66,2009,13368.0,13368.0,252.27752001674003,0.10682286791704314,72,6,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,907
960,2015-01-01,2010-04-01,57,2010,18153.0,18153.0,370.0560448803111,0.08227387770895334,60,3,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,844
964,2015-01-01,2013-11-01,14,2013,21799.0,21799.0,473.34199221643354,0.160401124282312,72,58,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,298
967,2015-01-01,2014-04-01,9,2014,37528.0,37528.0,820.3466974147751,0.1123457427778145,60,51,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,457
968,2015-01-01,2010-08-01,53,2010,8281.0,8281.0,205.74052764705837,0.16985703436565844,60,7,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,268
969,2015-01-01,2014-04-01,9,2014,37250.0,37250.0,799.4512707804125,0.10435129960834275,60,51,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,984
985,2015-01-01,2013-10-01,15,2013,26314.0,26314.0,866.4435328452367,0.11397108261866769,36,21,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,209
993,2015-01-01,2013-10-01,15,2013,7264.0,7264.0,148.229541253058,0.08270396901286711,60,45,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,769
994,2015-01-01,2014-12-01,1,2014,18491.0,18491.0,435.3022773528936,0.06122655915265181,48,47,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,346
999,2015-01-01,2012-06-01,31,2012,12950.0,12950.0,418.9364078277405,0.10176894205233793,36,5,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,702
1001,2015-01-01,2010-08-01,53,2010,13494.0,13494.0,255.38246504442347,0.10787919881002589,72,19,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,395
1006,2015-01-01,2013-05-01,20,2013,11018.0,11018.0,252.70761817254743,0.1335631224874917,60,40,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,286
1009,2015-01-01,2012-06-01,31,2012,11923.0,11923.0,231.69316289972502,0.06213978625512051,60,29,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,696
1021,2015-01-01,2012-11-01,26,2012,7851.0,7851.0,247.35888364984336,0.08368569696124582,36,10,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,965
1034,2015-01-01,2013-06-01,19,2013,26291.0,26291.0,622.0270084727979,0.14750782986954108,60,41,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,788
1035,2015-01-01,2014-10-01,3,2014,11190.0,11190.0,346.48716063258865,0.07189908396824879,36,33,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,184
1045,2015-01-01,2012-12-01,25,2012,14995.0,14995.0,324.533762870831,0.1591087160449109,72,47,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,976
1048,2015-01-01,2011-07-01,42,2011,33625.0,33625.0,630.443083420473,0.10441471361129231,72,30,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,191
1053,2015-01-01,2013-08-01,17,2013,20536.0,20536.0,361.786896151596,0.08171715471610991,72,55,Current,Paid off,payoff,0,0.0,0.0,0.0,0,0.0,0.0,0,791
1057,2015-01-01,2013-10-01,15,2013,16887.0,16887.0,288.0340777039282,0.07015722081090257,72,57,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,247
1058,2015-01-01,2012-03-01,34,2012,19866.0,19866.0,435.67742725577233,0.11376799562457096,60,26,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,177
1066,2015-01-01,2011-10-01,39,2011,12099.0,12099.0,292.1678005601677,0.074339611786375,48,9,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,876
1068,2015-01-01,2013-02-01,23,2013,10674.0,10674.0,269.98710917353173,0.09856871084303655,48,25,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,883
1077,2015-01-01,2011-04-01,45,2011,26977.0,26977.0,544.2803820482077,0.07789326332850882,60,15,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,767
1089,2015-01-01,2014-05-01,8,2014,6925.0,6925.0,182.72893791581814,0.12107911685064081,48,40,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,393
1092,2015-01-01,2014-11-01,2,2014,36004.0,36004.0,685.2509194601691,0.10997176811946834,72,70,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,113
1107,2015-01-01,2012-10-01,27,2012,9694.0,9694.0,224.3995224432113,0.1376827358950924,60,33,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,863
1111,2015-01-01,2012-04-01,33,2012,25827.0,25827.0,609.7589901117807,0.14655272542471465,60,27,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,467
1121,2015-01-01,2014-01-01,12,2014,14170.0,14170.0,323.567203233502,0.13159225177218445,60,48,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,856
1123,2015-01-01,2013-05-01,20,2013,11234.0,11234.0,366.4164820547472,0.10742146487806764,36,16,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,191
1124,2015-01-01,2014-08-01,5,2014,23323.0,23323.0,606.2766187114033,0.113068593029559,48,43,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,837
1135,2015-01-01,2015-01-01,0,2015,22068.0,22068.0,514.3623268146104,0.14076755026314747,60,60,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,921
1146,2015-01-01,2012-12-01,25,2012,12676.0,12676.0,260.2789527447479,0.08534594555928314,60,35,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,614
1147,2015-01-01,2013-05-01,20,2013,54566.0,54566.0,1824.061571520372,0.12447682492580635,36,16,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,393
1152,2015-01-01,2013-05-01,20,2013,15588.0,15588.0,267.6121559875589,0.07246941619357715,72,52,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,617
1158,2015-01-01,2013-10-01,15,2013,20545.0,20545.0,425.25230578961856,0.0887672891124672,60,45,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,322
1162,2015-01-01,2012-10-01,27,2012,11513.0,11513.0,277.4489711285425,0.07328089130512305,48,21,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,696
1166,2015-01-01,2011-08-01,41,2011,29882.0,29882.0,757.9229286724697,0.10002662589841058,48,7,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,894
1169,2015-01-01,2014-05-01,8,2014,16386.0,16386.0,307.3297851126986,0.10454064660203378,72,64,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,733
1177,2015-01-01,2013-01-01,24,2013,9702.0,9702.0,304.2690557124654,0.08054422284681957,36,12,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,743
1178,2015-01-01,2012-05-01,32,2012,14101.0,14101.0,491.5656687494442,0.15397578928860814,36,4,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,174
1184,2015-01-01,2014-09-01,4,2014,42731.0,42731.0,946.5121988710233,0.11813823195243259,60,56,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,185
1186,2015-01-01,2010-05-01,56,2010,21237.0,21237.0,433.3502642974227,0.08269122481939489,60,4,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,442
1188,2015-01-01,2011-08-01,41,2011,3007.0,3007.0,64.03633957628944,0.10098932829403716,60,19,30 DPD,Delinquent,none,0,0.0,0.0,0.0,1,0.0,0.0,0,438
1193,2015-01-01,2014-10-01,3,2014,20105.0,20105.0,396.76325921549363,0.06858605895481848,60,57,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,449
1194,2015-01-01,2011-11-01,38,2011,7327.0,7327.0,134.61678376015269,0.09695597816770589,72,34,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,421
1222,2015-01-01,2013-07-01,18,2013,20273.0,20273.0,643.0039162692365,0.08822648467843706,36,18,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,758
1237,2015-01-01,2014-01-01,12,2014,6971.0,6971.0,189.80423626735603,0.13802867069999614,48,36,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,713
1240,2015-01-01,2012-08-01,29,2012,21228.0,21228.0,413.19436663492525,0.11835188659942944,72,43,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,309
1245,2015-01-01,2011-07-01,42,2011,11766.0,11766.0,251.36910008371888,0.10237359216385244,60,18,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,894
1247,2015-01-01,2014-09-01,4,2014,15095.0,15095.0,497.7911915940674,0.11502559421232492,36,32,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,473
1252,2015-01-01,2012-05-01,32,2012,11929.0,11929.0,280.4677762308433,0.14467680434065408,60,28,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,692
1254,2015-01-01,2014-08-01,5,2014,10632.0,10632.0,345.80939231098284,0.10548543160743508,36,31,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,582
1258,2015-01-01,2011-04-01,45,2011,12639.0,12639.0,294.46106314780627,0.14057001994008508,60,15,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,497
1260,2015-01-01,2014-08-01,5,2014,19056.0,19056.0,349.40381936944596,0.09621692204250591,72,67,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,456
1268,2015-01-01,2010-07-01,54,2010,49087.0,49087.0,948.6226965584052,0.11566188929561977,72,18,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,701
1275,2015-01-01,2012-06-01,31,2012,11449.0,11449.0,237.52367257520723,0.089750276422616,60,29,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,182
1277,2015-01-01,2014-07-01,6,2014,6671.0,6671.0,165.83577999504152,0.0894557703022434,48,42,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,772
1280,2015-01-01,2013-06-01,19,2013,13573.0,13573.0,355.2354448064475,0.1167023122411066,48,29,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,537
1284,2015-01-01,2013-10-01,15,2013,18776.0,18776.0,383.97126404641295,0.08362052298901858,60,45,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,316
1287,2015-01-01,2013-07-01,18,2013,5824.0,5824.0,159.25277825448262,0.14035379042265986,48,30,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,653
1295,2015-01-01,2013-01-01,24,2013,18197.0,18197.0,375.1625986349146,0.08707591468026903,60,36,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,255
1296,2015-01-01,2010-04-01,57,2010,23033.0,23033.0,492.68344060225706,0.10290629653982906,60,3,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,585
1297,2015-01-01,2014-07-01,6,2014,17207.0,17207.0,346.23744554710913,0.07676433652027186,60,54,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,789
1300,2015-01-01,2013-07-01,18,2013,17353.0,17353.0,378.99996084527,0.11196608103482132,60,42,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,500
1302,2015-01-01,2012-07-01,30,2012,21097.0,21097.0,666.1630001477698,0.08518683946367486,36,6,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,622
1313,2015-01-01,2013-08-01,17,2013,14858.0,14858.0,274.21451510591027,0.09860725987175374,72,55,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,638
1315,2015-01-01,2014-09-01,4,2014,6277.0,6277.0,115.14114470452942,0.09637065350983416,72,68,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,473
1316,2015-01-01,2010-10-01,51,2010,39120.0,39120.0,830.4117239569503,0.09959847745754301,60,9,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,711
1319,2015-01-01,2010-01-01,60,2010,9665.0,9665.0,198.09280074338676,0.08457164619093539,60,0,Current,Matured,matured,0,0.0,0.0,0.0,0,0.0,0.0,0,343
1325,2015-01-01,2014-11-01,2,2014,47249.0,47249.0,812.9928920826691,0.07327212120432722,72,70,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,379
1328,2015-01-01,2014-04-01,9,2014,9353.0,9353.0,228.5644814638123,0.08052467421657367,48,39,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,829
1348,2015-01-01,2014-08-01,5,2014,18002.0,18002.0,571.8854611056208,0.08931550023692549,36,31,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,400
1365,2015-01-01,2014-10-01,3,2014,17616.0,17616.0,349.5196488397398,0.07084380600595577,60,57,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,372
1366,2015-01-01,2014-12-01,1,2014,13031.0,13031.0,318.2242597402436,0.08016260077301465,48,47,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,795
1369,2015-01-01,2010-05-01,56,2010,13348.0,13348.0,282.04880612004905,0.09762588142219031,60,4,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,710
1376,2015-01-01,2011-12-01,37,2011,14321.0,14321.0,393.3053596179386,0.14272843676514255,48,11,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,289
1391,2015-01-01,2013-07-01,18,2013,19170.0,19170.0,377.56000578154226,0.06775302622549689,60,42,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,620
1402,2015-01-01,2014-06-01,7,2014,22812.0,22812.0,540.2895462033842,0.06433826101020208,48,41,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,285
1409,2015-01-01,2011-01-01,48,2011,38316.0,38316.0,758.4221216111359,0.06984476160483684,60,12,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,591
1422,2015-01-01,2011-03-01,46,2011,18377.0,18377.0,447.76388788829996,0.07898808566115637,48,2,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,151
1431,2015-01-01,2012-06-01,31,2012,11611.0,11611.0,259.20000359357164,0.12156590515106408,60,29,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,977
1440,2015-01-01,2011-02-01,47,2011,20375.0,20375.0,357.13262468887757,0.07989228398513296,72,25,Current,Paid off,payoff,0,0.0,0.0,0.0,0,0.0,0.0,0,877
1442,2015-01-01,2011-04-01,45,2011,21706.0,21706.0,515.6363125606274,0.06587810627231877,48,3,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,433
1444,2015-01-01,2009-06-01,67,2009,13235.0,13235.0,257.83841835003267,0.1186788587975329,72,5,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,946
1452,2015-01-01,2013-10-01,15,2013,15377.0,15377.0,309.93370309064335,0.13154362710008516,72,57,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,669
1465,2015-01-01,2013-08-01,17,2013,33802.0,33802.0,675.4871273387396,0.12828386774537,72,55,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,648
1466,2015-01-01,2014-07-01,6,2014,17790.0,17790.0,328.7276624554945,0.09905517137022855,72,66,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,851
1470,2015-01-01,2011-12-01,37,2011,14748.0,14748.0,340.7050349355241,0.13678246882510553,60,23,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,158
1471,2015-01-01,2013-08-01,17,2013,19653.0,19653.0,476.88057707797725,0.07684350690186668,48,31,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,483
1474,2015-01-01,2013-04-01,21,2013,21064.0,21064.0,663.362764164188,0.0833843147778391,36,15,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,765
1479,2015-01-01,2009-02-01,71,2009,14501.0,14501.0,265.25954345310515,0.09535586824674999,72,1,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,784
1482,2015-01-01,2013-11-01,14,2013,11574.0,11574.0,291.4100878194221,0.09614797050307824,48,34,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,398
1483,2015-01-01,2011-11-01,38,2011,40648.0,40648.0,823.5891723787513,0.07968857207007077,60,22,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,596
1489,2015-01-01,2014-07-01,6,2014,22085.0,22085.0,440.1840552220826,0.07275332801315734,60,54,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,321
1491,2015-01-01,2014-02-01,11,2014,35345.0,35345.0,1203.3105078266724,0.13726031157240925,36,25,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,442
1493,2015-01-01,2013-09-01,16,2013,40692.0,40692.0,825.5123746121067,0.08021837353481955,60,44,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,736
1505,2015-01-01,2012-06-01,31,2012,6691.0,6691.0,205.91287337951255,0.06775605617336693,36,5,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,101
1511,2015-01-01,2012-12-01,25,2012,9311.0,9311.0,303.74477916756416,0.107535770774986,36,11,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,443
1512,2015-01-01,2012-03-01,34,2012,22265.0,22265.0,504.03125594964376,0.12774548253048,60,26,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,515
1515,2015-01-01,2013-10-01,15,2013,15450.0,15450.0,316.3908200913028,0.08420777498722574,60,45,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,480
1520,2015-01-01,2014-02-01,11,2014,11678.0,11678.0,248.35741788401157,0.100407870941934,60,49,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,884
1521,2015-01-01,2012-04-01,33,2012,30257.0,30257.0,654.0378829370522,0.10746240269343486,60,27,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,569
1524,2015-01-01,2010-01-01,60,2010,15890.0,15890.0,324.6348511933239,0.0832051576155198,60,0,Current,Matured,matured,0,0.0,0.0,0.0,0,0.0,0.0,0,897
1529,2015-01-01,2014-04-01,9,2014,8154.0,8154.0,215.09815049380424,0.1209288483979901,48,39,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,768
1531,2015-01-01,2011-08-01,41,2011,14181.0,14181.0,356.4302448153061,0.0952348227791089,48,7,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,864
1545,2015-01-01,2011-11-01,38,2011,24752.0,24752.0,629.070853477058,0.10108975763191895,48,10,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,492
1566,2015-01-01,2012-11-01,26,2012,24008.0,24008.0,801.2179448059095,0.1233169530494207,36,10,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,567
1567,2015-01-01,2012-10-01,27,2012,17194.0,17194.0,350.27650634604953,0.13562152614039344,72,45,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,157
1570,2015-01-01,2014-03-01,10,2014,84681.0,84681.0,1809.9956479511247,0.10258140006366658,60,50,30 DPD,Delinquent,none,0,0.0,0.0,0.0,1,0.0,0.0,0,733
1576,2015-01-01,2013-05-01,20,2013,10988.0,10988.0,186.97811413903636,0.06932419563878776,72,52,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,778
1578,2015-01-01,2010-08-01,53,2010,18935.0,18935.0,426.4869075211341,0.1255070027121985,60,7,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,726
1583,2015-01-01,2013-10-01,15,2013,14179.0,14179.0,251.7154743610201,0.08447796518842597,72,57,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,186
1592,2015-01-01,2010-11-01,50,2010,13725.0,13725.0,305.758983291379,0.12065421722283949,60,10,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,102
1595,2015-01-01,2014-11-01,2,2014,25188.0,25188.0,506.8801336772754,0.07680587483236936,60,58,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,265
1596,2015-01-01,2012-07-01,30,2012,51049.0,51049.0,942.9267268688785,0.09891187627673127,72,42,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,889
1597,2015-01-01,2014-03-01,10,2014,5159.0,5159.0,106.44668947956399,0.1405126831991758,72,62,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,923
1601,2015-01-01,2011-05-01,44,2011,15632.0,15632.0,321.9787266353471,0.08667616330901023,60,16,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,967
1615,2015-01-01,2011-10-01,39,2011,22655.0,22655.0,476.43878495029605,0.09557930151874815,60,21,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,199
1616,2015-01-01,2013-02-01,23,2013,25020.0,25020.0,499.848719792898,0.07373660185099469,60,37,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,275
1617,2015-01-01,2010-12-01,49,2010,9715.0,9715.0,177.89852829949868,0.09574004519069988,72,23,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,754
1620,2015-01-01,2013-04-01,21,2013,15887.0,15887.0,406.3143030859104,0.1044177415543487,48,27,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,478
1626,2015-01-01,2014-08-01,5,2014,15783.0,15783.0,300.1689803940405,0.10969575755293635,72,67,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,711
1628,2015-01-01,2013-02-01,23,2013,8971.0,8971.0,224.59645225362095,0.09316990106991507,48,25,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,229
1633,2015-01-01,2014-06-01,7,2014,14297.0,14297.0,286.3395422399832,0.07478947223703106,60,53,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,292
1638,2015-01-01,2011-07-01,42,2011,20358.0,20358.0,402.34342287889496,0.06919851483058358,60,18,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,734
1647,2015-01-01,2010-02-01,59,2010,9990.0,9990.0,179.30003602563082,0.08843477054285358,72,13,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,288
1650,2015-01-01,2010-12-01,49,2010,11434.0,11434.0,230.19731913077152,0.07699116059371715,60,11,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,429
1651,2015-01-01,2013-05-01,20,2013,20414.0,20414.0,495.338060177412,0.07683491540989096,48,28,Current,Paid off,payoff,0,0.0,0.0,0.0,0,0.0,0.0,0,945
1657,2015-01-01,2010-07-01,54,2010,24328.0,24328.0,406.85873654117233,0.06319004982252711,72,18,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,283
1659,2015-01-01,2012-06-01,31,2012,23028.0,23028.0,591.8952820284376,0.10706633902197307,48,17,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,592
1660,2015-01-01,2014-03-01,10,2014,26992.0,26992.0,658.1662155117771,0.07937832547476062,48,38,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,221
1663,2015-01-01,2013-08-01,17,2013,9302.0,9302.0,304.07727126738865,0.1089592032277905,36,19,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,733
1670,2015-01-01,2012-04-01,33,2012,3236.0,3236.0,93.98738867290936,0.1736516192831473,48,15,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,801
1673,2015-01-01,2013-07-01,18,2013,7551.0,7551.0,157.82032711939115,0.09292466958566686,60,42,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,608
1675,2015-01-01,2010-11-01,50,2010,4026.0,4026.0,84.50897192229742,0.09477367575016779,60,10,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,760
1680,2015-01-01,2014-02-01,11,2014,22490.0,22490.0,702.3401302513264,0.07767015656969026,36,25,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,260
1684,2015-01-01,2012-12-01,25,2012,14966.0,14966.0,306.13100461355106,0.13718106797627183,72,47,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,866
1690,2015-01-01,2010-02-01,59,2010,13671.0,13671.0,328.2727652357058,0.15422622098422584,60,1,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,282
1691,2015-01-01,2012-06-01,31,2012,9910.0,9910.0,335.39300285113893,0.13310899065045428,36,5,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,915
1695,2015-01-01,2013-02-01,23,2013,16905.0,16905.0,356.01475030930186,0.09618321366480194,60,37,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,227
1698,2015-01-01,2012-01-01,36,2012,26458.0,26458.0,696.9435144080638,0.12015617341088548,48,12,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,264
1699,2015-01-01,2011-09-01,40,2011,54237.0,54237.0,1010.075497785593,0.1019310661166642,72,32,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,681
1708,2015-01-01,2010-11-01,50,2010,10005.0,10005.0,182.46745456578378,0.09425872797253323,72,22,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,764
1716,2015-01-01,2010-10-01,51,2010,31514.0,31514.0,642.5676646189612,0.0823679722182579,60,9,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,423
1717,2015-01-01,2014-01-01,12,2014,16953.0,16953.0,378.6638674946253,0.12181151787240034,60,48,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,890
