account_id,performance_date,origination_date,months_on_book,vintage,original_balance,current_balance,scheduled_payment,interest_rate,original_term,remaining_term,delinquency_bucket,status,terminal_event,default_flag,recovery_amount,loss_amount,exposure_at_default,delinquency_state,current_ltv,property_value_current,cltv,lgd_realised,workout_months,foreclosure_referral_flag,appraisal_vendor_code
279,2015-01-01,2008-02-01,83,2008,192377.0,192377.0,726.1053847951562,0.02155398198135966,360,277,Current,Current,none,0,0.0,0.0,0.0,0,63.51076,302904.6,65.51076,0.0,0.0,0,405
283,2015-01-01,2006-04-01,105,2006,351407.0,351407.0,1264.005692344257,0.018,360,255,Current,Current,none,0,0.0,0.0,0.0,0,63.083084,557054.25,63.383083,0.0,0.0,0,248
284,2015-01-01,2008-04-01,81,2008,110791.0,110791.0,504.96221220673016,0.03620162861297707,360,279,Current,Current,none,0,0.0,0.0,0.0,0,63.8142,173614.97,66.0142,0.0,0.0,0,579
289,2015-01-01,2007-02-01,95,2007,272339.0,272339.0,1405.832931320868,0.04659510683200447,360,265,Current,Current,none,0,0.0,0.0,0.0,0,94.62035,287822.84,94.72035,0.0,0.0,0,708
290,2015-01-01,2013-05-01,20,2013,242170.0,242170.0,1344.6645986501221,0.05299224135826944,360,340,Current,Current,none,0,0.0,0.0,0.0,0,82.09352,294992.8,85.69352,0.0,0.0,0,425
291,2015-01-01,2013-08-01,17,2013,230599.0,230599.0,1616.5538379583284,0.03216130162271878,180,163,Current,Current,none,0,0.0,0.0,0.0,0,67.02083,344070.66,71.32082,0.0,0.0,0,298
292,2015-01-01,2006-12-01,97,2006,283699.0,283699.0,1164.9547427118523,0.02795035028004504,360,263,Current,Current,none,0,0.0,0.0,0.0,0,100.08484,283458.53,111.98484,0.0,0.0,0,172
294,2015-01-01,2011-04-01,45,2011,208552.0,208552.0,1672.8058364247859,0.05216262719641044,180,135,Current,Current,none,0,0.0,0.0,0.0,0,38.92567,535769.8,39.225674,0.0,0.0,0,320
296,2015-01-01,2013-12-01,13,2013,166117.0,166117.0,664.2854330827116,0.02591414193124436,360,347,Current,Current,none,0,0.0,0.0,0.0,0,62.760292,264684.88,63.160294,0.0,0.0,0,381
303,2015-01-01,2006-10-01,99,2006,257658.0,257658.0,1327.2472258896769,0.04641370692716223,360,261,Current,Current,none,0,0.0,0.0,0.0,0,88.79896,290158.8,89.79896,0.0,0.0,0,326
306,2015-01-01,2002-06-01,151,2002,224709.0,224709.0,1717.2171636828086,0.044843948098485555,180,29,Current,Current,none,0,0.0,0.0,0.0,0,58.138638,386505.44,62.138638,0.0,0.0,0,289
312,2015-01-01,2012-10-01,27,2012,410136.0,410136.0,2150.1333328563524,0.04793108320794936,360,333,Current,Current,none,0,0.0,0.0,0.0,0,79.93281,513100.94,87.43281,0.0,0.0,0,296
314,2015-01-01,2011-02-01,47,2011,177666.0,177666.0,727.4501993164725,0.027727681697444995,360,313,Current,Current,none,0,0.0,0.0,0.0,0,56.42226,314886.34,61.72226,0.0,0.0,0,963
318,2015-01-01,2007-12-01,85,2007,278882.0,278882.0,1006.5886858900506,0.018251485306844437,360,275,Current,Current,none,0,0.0,0.0,0.0,0,76.9548,362397.12,77.0548,0.0,0.0,0,131
320,2015-01-01,2010-12-01,49,2010,190913.0,190913.0,748.6590773065265,0.02442671316927808,360,311,Current,Current,none,0,0.0,0.0,0.0,0,57.270706,333351.94,58.270706,0.0,0.0,0,209
322,2015-01-01,2011-01-01,48,2011,304771.0,304771.0,1096.2567019480307,0.018,360,312,Current,Current,none,0,0.0,0.0,0.0,0,56.87325,535877.6,57.87325,0.0,0.0,0,863
326,2015-01-01,2014-12-01,1,2014,256125.0,256125.0,1439.787007384771,0.054097941140113216,360,359,Current,Paid off,payoff,0,0.0,0.0,0.0,0,73.19455,349923.62,74.69455,0.0,0.0,0,807
327,2015-01-01,2003-03-01,142,2003,273469.0,273469.0,1700.967093420305,0.0634633539654382,360,218,Current,Current,none,0,0.0,0.0,0.0,0,61.141846,447269.78,64.641846,0.0,0.0,0,462
328,2015-01-01,2009-12-01,61,2009,205145.0,205145.0,889.7322647701109,0.03222692043782881,360,299,Current,Current,none,0,0.0,0.0,0.0,0,45.879997,447133.84,46.78,0.0,0.0,0,463
332,2015-01-01,2010-08-01,53,2010,460165.0,460165.0,2027.8668996507201,0.033494395232257425,360,307,Current,Current,none,0,0.0,0.0,0.0,0,48.27134,953288.25,48.57134,0.0,0.0,0,405
333,2015-01-01,2006-04-01,105,2006,513322.0,513322.0,1974.0935480639018,0.02295524442862175,360,255,Current,Current,none,0,0.0,0.0,0.0,0,94.67986,542166.0,95.079865,0.0,0.0,0,565
335,2015-01-01,2014-06-01,7,2014,549995.0,549995.0,3507.010381514978,0.01872272870560301,180,173,Current,Current,none,0,0.0,0.0,0.0,0,77.18421,712574.5,96.18421,0.0,0.0,0,737
337,2015-01-01,2006-08-01,101,2006,146135.0,146135.0,525.6453965081174,0.018,360,259,Current,Current,none,0,0.0,0.0,0.0,0,82.75605,176585.28,84.05605,0.0,0.0,0,652
339,2015-01-01,2012-10-01,27,2012,292415.0,292415.0,1245.3920697136614,0.0307940928068471,360,333,Current,Current,none,0,0.0,0.0,0.0,0,61.400177,476244.56,62.100178,0.0,0.0,0,914
341,2015-01-01,2012-06-01,31,2012,300661.0,300661.0,1081.4730937799095,0.018,360,329,Current,Current,none,0,0.0,0.0,0.0,0,78.71353,381968.66,97.81353,0.0,0.0,0,468
342,2015-01-01,2002-09-01,148,2002,249719.0,249719.0,973.1788444712603,0.02395506930084751,360,212,Current,Current,none,0,0.0,0.0,0.0,0,62.96266,396614.44,63.26266,0.0,0.0,0,284
343,2015-01-01,2012-11-01,26,2012,282813.0,282813.0,1164.219681879291,0.028143376392306012,360,334,Current,Current,none,0,0.0,0.0,0.0,0,52.044727,543403.75,52.44473,0.0,0.0,0,278
346,2015-01-01,2003-10-01,135,2003,1125110.0,1.12511e+06,4057.9950363322187,0.018198389134675558,360,225,Current,Current,none,0,0.0,0.0,0.0,0,64.65939,1.7400566e+06,66.25939,0.0,0.0,0,439
349,2015-01-01,2007-10-01,87,2007,509995.0,509995.0,4155.054561302205,0.05455511353845504,180,93,Current,Current,none,0,0.0,0.0,0.0,0,97.399055,523613.9,98.499054,0.0,0.0,0,215
350,2015-01-01,2011-12-01,37,2011,366691.0,366691.0,2364.1999332922237,0.02026702636539747,180,143,Current,Current,none,0,0.0,0.0,0.0,0,48.45803,756718.75,52.25803,0.0,0.0,0,167
354,2015-01-01,2014-10-01,3,2014,302985.0,302985.0,1142.4269354510634,0.021478603857497166,360,357,Current,Current,none,0,0.0,0.0,0.0,0,82.73013,366232.94,86.33014,0.0,0.0,0,909
356,2015-01-01,2000-07-01,174,2000,60772.0,60772.0,257.2920950253358,0.030327571708803833,360,186,Current,Current,none,0,0.0,0.0,0.0,0,41.721886,145659.77,53.721886,0.0,0.0,0,536
358,2015-01-01,2006-04-01,105,2006,281315.0,281315.0,1047.2848840715758,0.020531285582341664,360,255,Current,Current,none,0,0.0,0.0,0.0,0,72.69469,386981.5,80.39469,0.0,0.0,0,662
359,2015-01-01,2009-06-01,67,2009,280083.0,280083.0,1249.9327304171168,0.0345025098871168,360,293,Current,Current,none,0,0.0,0.0,0.0,0,65.871796,425194.12,67.17179,0.0,0.0,0,466
360,2015-01-01,2000-12-01,169,2000,379340.0,379340.0,1709.2342823728056,0.035274984412750045,360,191,Current,Current,none,0,0.0,0.0,0.0,0,39.464344,961222.1,39.964344,0.0,0.0,0,967
363,2015-01-01,2002-12-01,145,2002,443344.0,443344.0,2480.5323569769807,0.0536752167284303,360,215,Current,Current,none,0,0.0,0.0,0.0,0,55.22694,802767.6,59.22694,0.0,0.0,0,283
364,2015-01-01,2009-12-01,61,2009,204421.0,204421.0,1196.324398693643,0.057760031072090615,360,299,Current,Current,none,0,0.0,0.0,0.0,0,57.173534,357544.78,57.573536,0.0,0.0,0,800
365,2015-01-01,2012-03-01,34,2012,488826.0,488826.0,2107.523627112196,0.03175717022559509,360,326,Current,Current,none,0,0.0,0.0,0.0,0,66.035515,740247.1,67.83552,0.0,0.0,0,689
368,2015-01-01,2015-01-01,0,2015,136474.0,136474.0,1031.9193470431835,0.043259663345289946,180,180,Current,Current,none,0,0.0,0.0,0.0,0,91.4,149315.1,93.2,0.0,0.0,0,553
371,2015-01-01,2011-11-01,38,2011,276797.0,276797.0,1068.3046518658468,0.02322461723799583,360,322,Current,Current,none,0,0.0,0.0,0.0,0,56.80475,487277.94,59.50475,0.0,0.0,0,512
374,2015-01-01,2000-09-01,172,2000,995075.0,995075.0,4186.025412228643,0.02982751728940615,360,188,Current,Current,none,0,0.0,0.0,0.0,0,54.718952,1.8185199e+06,55.218952,0.0,0.0,0,747
375,2015-01-01,2004-05-01,128,2004,152499.0,152499.0,814.8291583278273,0.04958984103720572,360,232,Current,Current,none,0,0.0,0.0,0.0,0,56.485626,269978.44,89.68562,0.0,0.0,0,445
376,2015-01-01,2011-03-01,46,2011,262396.0,262396.0,1743.0721175826732,0.024468614963890082,180,134,Current,Current,none,0,0.0,0.0,0.0,0,60.837265,431308.0,72.53726,0.0,0.0,0,513
379,2015-01-01,2012-07-01,30,2012,307632.0,307632.0,2343.530648545231,0.044373789959278404,180,150,Current,Current,none,0,0.0,0.0,0.0,0,74.72618,411679.0,75.32618,0.0,0.0,0,398
380,2015-01-01,2011-02-01,47,2011,649073.0,649073.0,3017.4234477442787,0.03781098122816525,360,313,Current,Current,none,0,0.0,0.0,0.0,0,57.830746,1.1223666e+06,58.230747,0.0,0.0,0,843
381,2015-01-01,2008-07-01,78,2008,195755.0,195755.0,802.1217247978948,0.027786059287790495,360,282,Current,Current,none,0,0.0,0.0,0.0,0,52.236084,374750.53,53.036083,0.0,0.0,0,970
382,2015-01-01,2014-04-01,9,2014,539683.0,539683.0,2673.4234347727524,0.043084750185089844,360,351,Current,Current,none,0,0.0,0.0,0.0,0,72.14952,748006.4,76.44952,0.0,0.0,0,461
383,2015-01-01,2011-03-01,46,2011,361324.0,361324.0,1904.2278069415652,0.04838812611588306,360,314,Current,Current,none,0,0.0,0.0,0.0,0,66.05899,546971.7,66.758995,0.0,0.0,0,318
384,2015-01-01,2004-12-01,121,2004,364391.0,364391.0,1435.69499022587,0.024783940130959164,360,239,Current,Current,none,0,0.0,0.0,0.0,0,52.785004,690330.56,53.785004,0.0,0.0,0,188
386,2015-01-01,2002-12-01,145,2002,429331.0,429331.0,1544.2971480359024,0.018,360,215,Current,Current,none,0,0.0,0.0,0.0,0,36.410004,1.1791566e+06,36.810005,0.0,0.0,0,984
388,2015-01-01,2010-11-01,50,2010,746372.0,746372.0,2684.6888553909507,0.018,360,310,Current,Current,none,0,0.0,0.0,0.0,0,54.940487,1.35851e+06,55.540485,0.0,0.0,0,921
389,2015-01-01,2003-12-01,133,2003,175966.0,175966.0,733.119315979336,0.029073852071630945,360,227,Current,Current,none,0,0.0,0.0,0.0,0,71.31335,246750.45,73.413345,0.0,0.0,0,577
390,2015-01-01,2000-05-01,176,2000,178472.0,178472.0,659.0541089162432,0.019931278703981887,360,184,Current,Current,none,0,0.0,0.0,0.0,0,58.329082,305974.28,65.02908,0.0,0.0,0,909
391,2015-01-01,2004-06-01,127,2004,333985.0,333985.0,1303.525650555347,0.024068453810777567,360,233,Current,Current,none,0,0.0,0.0,0.0,0,66.8249,499791.28,68.9249,0.0,0.0,0,861
392,2015-01-01,2010-04-01,57,2010,538531.0,538531.0,2791.358116042788,0.04694848377125363,360,303,Current,Current,none,0,0.0,0.0,0.0,0,57.641388,934278.3,73.34139,0.0,0.0,0,360
394,2015-01-01,2002-08-01,149,2002,329681.0,329681.0,1345.233784791146,0.027462209919455836,360,211,Current,Current,none,0,0.0,0.0,0.0,0,57.476955,573588.1,57.476955,0.0,0.0,0,127
396,2015-01-01,2008-06-01,79,2008,333681.0,333681.0,2354.8452702475015,0.03312646914503885,180,101,Current,Current,none,0,0.0,0.0,0.0,0,57.80448,577258.0,58.10448,0.0,0.0,0,908
397,2015-01-01,2004-08-01,125,2004,633196.0,633196.0,3435.345726086724,0.05093340717392796,360,235,Current,Current,none,0,0.0,0.0,0.0,0,86.33127,733449.25,86.33127,0.0,0.0,0,210
399,2015-01-01,2011-06-01,43,2011,349692.0,349692.0,1665.5350762167675,0.03980404763481394,360,317,Current,Current,none,0,0.0,0.0,0.0,0,61.30881,570378.06,61.408813,0.0,0.0,0,848
401,2015-01-01,2005-12-01,109,2005,277646.0,277646.0,1205.8466143477044,0.03233674462370684,360,251,Current,Current,none,0,0.0,0.0,0.0,0,86.46272,321116.44,86.66272,0.0,0.0,0,318
404,2015-01-01,2011-06-01,43,2011,307851.0,307851.0,1708.3241003868263,0.05293790959524426,360,317,Current,Current,none,0,0.0,0.0,0.0,0,56.69784,542967.75,72.49784,0.0,0.0,0,139
406,2015-01-01,2012-03-01,34,2012,660308.0,660308.0,2825.584535335722,0.031166115628374624,360,326,Current,Current,none,0,0.0,0.0,0.0,0,51.40636,1.2844869e+06,51.40636,0.0,0.0,0,615
407,2015-01-01,2001-11-01,158,2001,181939.0,181939.0,1179.11545490716,0.02099116755435003,180,22,Current,Current,none,0,0.0,0.0,0.0,0,61.392284,296354.8,61.392284,0.0,0.0,0,354
411,2015-01-01,2009-10-01,63,2009,160402.0,160402.0,685.1889352924318,0.031028244068749742,360,297,Current,Current,none,0,0.0,0.0,0.0,0,76.15567,210623.84,76.15567,0.0,0.0,0,162
412,2015-01-01,2011-12-01,37,2011,216002.0,216002.0,776.9559444113073,0.018,360,323,Current,Current,none,0,0.0,0.0,0.0,0,59.190346,364927.75,60.490345,0.0,0.0,0,161
415,2015-01-01,2014-01-01,12,2014,326220.0,326220.0,1238.6923149751071,0.022001944616171113,360,348,Current,Current,none,0,0.0,0.0,0.0,0,68.929794,473264.16,72.02979,0.0,0.0,0,576
420,2015-01-01,2013-06-01,19,2013,404172.0,404172.0,2627.5638118078814,0.02142909902170067,180,161,Current,Current,none,0,0.0,0.0,0.0,0,65.6791,615373.8,70.4791,0.0,0.0,0,381
421,2015-01-01,2013-07-01,18,2013,538715.0,538715.0,2868.719917321919,0.04929341774379633,360,342,Current,Current,none,0,0.0,0.0,0.0,0,81.31315,662518.94,81.61315,0.0,0.0,0,393
422,2015-01-01,2001-07-01,162,2001,333945.0,333945.0,1509.9919310919631,0.035558458211206005,360,198,Current,Current,none,0,0.0,0.0,0.0,0,41.642403,801935.0,41.942406,0.0,0.0,0,614
423,2015-01-01,2012-06-01,31,2012,267091.0,267091.0,1116.995595239154,0.02936887750694781,360,329,Current,Current,none,0,0.0,0.0,0.0,0,61.74792,432550.6,62.84792,0.0,0.0,0,394
424,2015-01-01,2010-02-01,59,2010,196416.0,196416.0,773.4480636400671,0.024741955167988397,360,301,Current,Current,none,0,0.0,0.0,0.0,0,51.032673,384882.8,51.332676,0.0,0.0,0,867
427,2015-01-01,2000-06-01,175,2000,223540.0,223540.0,858.1016849880458,0.022817874521233298,360,185,Current,Current,none,0,0.0,0.0,0.0,0,52.16622,428514.84,64.466225,0.0,0.0,0,363
428,2015-01-01,2011-07-01,42,2011,154528.0,154528.0,617.7348715421573,0.025888514195163026,360,318,Current,Current,none,0,0.0,0.0,0.0,0,50.092583,308484.78,51.492584,0.0,0.0,0,435
430,2015-01-01,2007-01-01,96,2007,307258.0,307258.0,1319.9966034585468,0.03147585350538097,360,264,Current,Current,none,0,0.0,0.0,0.0,0,64.30179,477837.44,64.40179,0.0,0.0,0,123
431,2015-01-01,2006-06-01,103,2006,124376.0,124376.0,447.37860085601403,0.018,360,257,Current,Current,none,0,0.0,0.0,0.0,0,79.60067,156249.94,80.200676,0.0,0.0,0,335
434,2015-01-01,2011-01-01,48,2011,134368.0,134368.0,589.5355397770663,0.03314369726398947,360,312,Current,Current,none,0,0.0,0.0,0.0,0,63.898766,210282.62,65.09877,0.0,0.0,0,618
436,2015-01-01,2009-09-01,64,2009,242961.0,242961.0,958.6504996387954,0.02489394232553988,360,296,Current,Current,none,0,0.0,0.0,0.0,0,64.898674,374369.75,68.99867,0.0,0.0,0,844
437,2015-01-01,2011-04-01,45,2011,266867.0,266867.0,1043.1044079536912,0.024179948928463934,360,315,Current,Current,none,0,0.0,0.0,0.0,0,59.351185,449640.56,59.351185,0.0,0.0,0,264
438,2015-01-01,2014-03-01,10,2014,211680.0,211680.0,1168.9410437272923,0.052502764607303534,360,350,Current,Current,none,0,0.0,0.0,0.0,0,65.3516,323909.4,70.1516,0.0,0.0,0,124
440,2015-01-01,2010-04-01,57,2010,148647.0,148647.0,698.6523387356805,0.038709891613736905,360,303,Current,Current,none,0,0.0,0.0,0.0,0,73.29816,202797.73,73.59815,0.0,0.0,0,477
441,2015-01-01,2004-06-01,127,2004,455036.0,455036.0,1839.4114189508077,0.02674141397906835,360,233,Current,Current,none,0,0.0,0.0,0.0,0,50.97888,892597.06,53.47888,0.0,0.0,0,261
442,2015-01-01,2012-10-01,27,2012,162464.0,162464.0,833.8600573791016,0.046102707035555954,360,333,Current,Current,none,0,0.0,0.0,0.0,0,74.563545,217886.64,74.563545,0.0,0.0,0,824
443,2015-01-01,2015-01-01,0,2015,167318.0,167318.0,722.3237127580272,0.031861025227825884,360,360,Current,Current,none,0,0.0,0.0,0.0,0,72.9,229517.14,72.9,0.0,0.0,0,416
444,2015-01-01,2011-05-01,44,2011,169097.0,169097.0,660.114266115477,0.024084225417906002,360,316,Current,Current,none,0,0.0,0.0,0.0,0,72.5318,233134.97,72.8318,0.0,0.0,0,446
447,2015-01-01,2002-01-01,156,2002,726603.0,726603.0,2613.5800598007845,0.018,360,204,Current,Current,none,0,0.0,0.0,0.0,0,39.575493,1.8359924e+06,40.17549,0.0,0.0,0,185
449,2015-01-01,2008-01-01,84,2008,433404.0,433404.0,2203.9914280258276,0.045310260880119926,360,276,Current,Current,none,0,0.0,0.0,0.0,0,86.34589,501939.38,89.04588,0.0,0.0,0,965
450,2015-01-01,2004-12-01,121,2004,169624.0,169624.0,1273.1987992920733,0.04216827774174948,180,59,Current,Current,none,0,0.0,0.0,0.0,0,66.14829,256429.89,66.448296,0.0,0.0,0,129
452,2015-01-01,2015-01-01,0,2015,342019.0,342019.0,1667.8228603112736,0.04176394554850495,360,360,Current,Current,none,0,0.0,0.0,0.0,0,58.9,580677.44,60.3,0.0,0.0,0,291
453,2015-01-01,2006-02-01,107,2006,303625.0,303625.0,1332.5533489011198,0.03316806151569909,360,253,Current,Current,none,0,0.0,0.0,0.0,0,71.73485,423260.1,72.23485,0.0,0.0,0,485
454,2015-01-01,2014-09-01,4,2014,102700.0,102700.0,451.5113956279397,0.03330580020479409,360,356,Current,Current,none,0,0.0,0.0,0.0,0,78.266624,131218.12,91.56662,0.0,0.0,0,897
455,2015-01-01,2008-08-01,77,2008,164882.0,164882.0,593.0780734735102,0.018,360,283,Current,Current,none,0,0.0,0.0,0.0,0,47.731953,345433.2,55.53195,0.0,0.0,0,717
457,2015-01-01,2014-12-01,1,2014,213178.0,213178.0,843.7885327877689,0.025133256854020493,360,359,Current,Current,none,0,0.0,0.0,0.0,0,90.01627,236821.62,93.916275,0.0,0.0,0,108
461,2015-01-01,2011-05-01,44,2011,359606.0,359606.0,2467.6246555095368,0.029087671352279756,180,136,Current,Current,none,0,0.0,0.0,0.0,0,60.34443,595922.44,68.24443,0.0,0.0,0,866
466,2015-01-01,2001-05-01,164,2001,337102.0,337102.0,1573.6407546093917,0.03815048499054211,360,196,Current,Current,none,0,0.0,0.0,0.0,0,47.92361,703415.25,48.023613,0.0,0.0,0,861
467,2015-01-01,2007-12-01,85,2007,732862.0,732862.0,3587.3984699030084,0.042083614249494354,360,275,Current,Current,none,0,0.0,0.0,0.0,0,80.60442,909208.2,83.80442,0.0,0.0,0,162
468,2015-01-01,2006-06-01,103,2006,555256.0,555256.0,2688.0476584414655,0.041157007738172664,360,257,Current,Current,none,0,0.0,0.0,0.0,0,80.71086,687956.94,91.71086,0.0,0.0,0,589
470,2015-01-01,2011-06-01,43,2011,217037.0,217037.0,780.6788238405055,0.018,360,317,Current,Current,none,0,0.0,0.0,0.0,0,61.991917,350105.3,64.39192,0.0,0.0,0,809
471,2015-01-01,2011-01-01,48,2011,346613.0,346613.0,1609.8186034887892,0.037733692559602384,360,312,Current,Current,none,0,0.0,0.0,0.0,0,54.364136,637576.6,56.164135,0.0,0.0,0,823
473,2015-01-01,2013-08-01,17,2013,207843.0,207843.0,747.6081441573658,0.018,360,343,Current,Current,none,0,0.0,0.0,0.0,0,53.693363,387092.53,54.893364,0.0,0.0,0,581
474,2015-01-01,2006-06-01,103,2006,215929.0,215929.0,930.8610141475792,0.031749118611939665,360,257,Current,Current,none,0,0.0,0.0,0.0,0,98.25188,219770.86,98.351875,0.0,0.0,0,469
478,2015-01-01,2009-02-01,71,2009,421226.0,421226.0,2819.6211948985065,0.025550644043947364,180,109,Current,Current,none,0,0.0,0.0,0.0,0,60.91835,691459.94,62.81835,0.0,0.0,0,432
480,2015-01-01,2007-01-01,96,2007,167534.0,167534.0,602.6172775761518,0.018,360,264,Current,Current,none,0,0.0,0.0,0.0,0,65.40096,256164.42,66.300964,0.0,0.0,0,977
483,2015-01-01,2008-01-01,84,2008,260894.0,260894.0,944.1092760709452,0.01844149262137616,360,276,Current,Current,none,0,0.0,0.0,0.0,0,56.603382,460915.94,61.603382,0.0,0.0,0,431
484,2015-01-01,2007-08-01,89,2007,120125.0,120125.0,831.8774362556062,0.030400577535871175,180,91,Current,Current,none,0,0.0,0.0,0.0,0,81.9689,146549.48,82.5689,0.0,0.0,0,813
487,2015-01-01,2006-04-01,105,2006,529273.0,529273.0,3785.432736521174,0.035067415455672095,180,75,Current,Current,none,0,0.0,0.0,0.0,0,80.42817,658069.2,80.92817,0.0,0.0,0,197
490,2015-01-01,2011-09-01,40,2011,210448.0,210448.0,917.4624993297103,0.03263668766972795,360,320,Current,Current,none,0,0.0,0.0,0.0,0,67.11722,313552.94,102.11722,0.0,0.0,0,409
492,2015-01-01,2013-08-01,17,2013,90484.0,90484.0,325.46958673582986,0.018,360,343,Current,Current,none,0,0.0,0.0,0.0,0,89.26522,101365.35,90.66522,0.0,0.0,0,696
493,2015-01-01,2011-01-01,48,2011,370006.0,370006.0,1850.95695202897,0.043913573898697614,360,312,Current,Current,none,0,0.0,0.0,0.0,0,77.113434,479820.4,79.41344,0.0,0.0,0,114
494,2015-01-01,2010-04-01,57,2010,245279.0,245279.0,1681.7539126354043,0.028972228967601425,180,123,Current,Current,none,0,0.0,0.0,0.0,0,70.23678,349217.34,73.03677,0.0,0.0,0,106
495,2015-01-01,2007-11-01,86,2007,414623.0,414623.0,1783.7339885767433,0.0315860859327845,360,274,Current,Current,none,0,0.0,0.0,0.0,0,81.55845,508375.28,81.658455,0.0,0.0,0,600
498,2015-01-01,2004-05-01,128,2004,230038.0,230038.0,882.0250514600186,0.0227310856124666,360,232,Current,Current,none,0,0.0,0.0,0.0,0,50.06072,459517.97,50.66072,0.0,0.0,0,515
499,2015-01-01,2006-06-01,103,2006,174802.0,174802.0,722.3365806205748,0.028438871368339218,360,257,Current,Current,none,0,0.0,0.0,0.0,0,102.69264,170218.62,102.99264,0.0,0.0,0,170
500,2015-01-01,2014-08-01,5,2014,752341.0,752341.0,2977.5651357224942,0.02512543009895164,360,355,Current,Current,none,0,0.0,0.0,0.0,0,81.78862,919860.25,82.588615,0.0,0.0,0,610
503,2015-01-01,2002-08-01,149,2002,358141.0,358141.0,1549.7021789688572,0.032043949247399874,360,211,Current,Current,none,0,0.0,0.0,0.0,0,39.76865,900561.06,41.46865,0.0,0.0,0,615
504,2015-01-01,2013-10-01,15,2013,168056.0,168056.0,604.4949037230518,0.018,360,345,Current,Current,none,0,0.0,0.0,0.0,0,69.106224,243185.03,69.106224,0.0,0.0,0,592
505,2015-01-01,2012-01-01,36,2012,583590.0,583590.0,4373.09840877992,0.041919601480219296,180,144,Current,Current,none,0,0.0,0.0,0.0,0,65.77461,887257.2,73.47462,0.0,0.0,0,189
506,2015-01-01,2001-06-01,163,2001,390230.0,390230.0,1489.4350934229903,0.022389224439641472,360,197,Current,Current,none,0,0.0,0.0,0.0,0,42.656723,914814.75,55.256725,0.0,0.0,0,952
507,2015-01-01,2010-02-01,59,2010,492242.0,492242.0,2013.1608603738152,0.027639010873570864,360,301,Current,Current,none,0,0.0,0.0,0.0,0,66.86743,736146.06,66.96743,0.0,0.0,0,222
508,2015-01-01,2011-09-01,40,2011,134477.0,134477.0,650.9093321143298,0.04114333637762549,360,320,Current,Current,none,0,0.0,0.0,0.0,0,71.92335,186972.66,86.72335,0.0,0.0,0,808
513,2015-01-01,2001-01-01,168,2001,275049.0,275049.0,1057.1719598548316,0.022913333479337633,360,192,Current,Current,none,0,0.0,0.0,0.0,0,48.09323,571907.94,48.493233,0.0,0.0,0,867
514,2015-01-01,2005-06-01,115,2005,88462.0,88462.0,407.4228469680863,0.03704942060247986,360,245,Current,Current,none,0,0.0,0.0,0.0,0,87.64868,100927.93,91.94868,0.0,0.0,0,613
